,Unnamed: 0,article_link,headline,is_sarcastic
1951,1951,https://www.theonion.com/thing-that-was-popular-before-brought-back-in-hopes-of-1819571064,thing that was popular before brought back in hopes of it still being popular,1
1952,1952,https://www.huffingtonpost.com/entry/channing-tatum-goat-dead_us_56a7e452e4b09e7f4ab2f7a3,channing tatum's pet goat has died,1
1953,1953,https://www.theonion.com/doctors-to-exercising-seniors-dont-bother-1819586404,doctors to exercising seniors: don't bother,1
1954,1954,https://www.theonion.com/brutal-gang-rape-gives-screenplay-more-punch-1819565371,brutal gang rape gives screenplay more 'punch',0
1955,1955,https://www.theonion.com/historical-archives-kid-ney-bean-shaped-organ-recently-1819570247,historical archives: kid-ney bean shaped organ recently discovered,1
1956,1956,https://www.huffingtonpost.com/entry/why-we-need-to-laugh_n_6153798.html,why exercising your sense of humor is so important,0
1957,1957,https://politics.theonion.com/epa-didnt-know-anybody-was-still-drinking-water-1819568435,epa didn't know anybody was still drinking water,0
1958,1958,https://www.huffingtonpost.com/entry/neil-gorsuch-gay-rights_us_589dcaf2e4b0ab2d2b145ec5,the only way to know what neil gorsuch really thinks about gay sex is to ask him about it,0
1959,1959,https://www.huffingtonpost.com/entry/fall-of-inversions_b_6101486.html,fall of inversions,0
1960,1960,https://local.theonion.com/winter-storm-threatens-homeless-man-s-plans-to-survive-1819575900,winter storm threatens homeless man's plans to survive over thanksgiving,0
1961,1961,https://www.huffingtonpost.com/entry/retirement-overseas-are-w_b_5331857.html,retirement overseas: are we all just waiting for the grim reaper?,0
1962,1962,https://www.theonion.com/upper-middle-class-man-vows-to-never-forget-middle-clas-1819567829,upper-middle-class man vows to never forget middle-class roots,1
1963,1963,https://www.huffingtonpost.com/entry/equinox-lgbtq-alphabet_us_59385e44e4b00610547ed993,equinox explores the fundamentals of lgbtq life in stunning new pride video,0
1964,1964,https://www.huffingtonpost.com/entry/slick-ricks-childrens-story-is-getting-turned-into-a-real-kids-book_us_58d52acfe4b03787d3577693,slick rick's 'children's story' is getting turned into a real kid's book,0
1965,1965,https://politics.theonion.com/bush-cheney-stand-back-to-back-cock-shotguns-one-last-1819589257,"bush, cheney stand back-to-back, cock shotguns one last time",1
1966,1966,https://www.huffingtonpost.com/entry/accessories-of-the-week_n_5736480.html,"if this is what fall looks like, sign us up",0
1967,1967,https://www.huffingtonpost.com/entry/mosul-could-be-a-make-or-break-battle-for-iraq_us_580e0519e4b0a03911ed973a,mosul could be a make or break battle for iraq,0
1968,1968,https://www.theonion.com/immigrant-also-applying-to-a-few-reach-countries-1819576344,immigrant also applying to a few reach countries,1
1969,1969,https://www.huffingtonpost.com/entry/mike-pompeo-cia_us_582efff2e4b030997bbedf49,donald trump taps tea party rep. mike pompeo to run the cia,0
1970,1970,https://www.huffingtonpost.com/entry/these-selena-v-day-cards-will-make-your-valentine-feel-como-la-flor_us_5a789ec7e4b0d3df1d142ec2,these 6 selena cards will make your valentine feel como la flor,0
1971,1971,https://www.huffingtonpost.com/entry/thoughts-on-national-airborne-day_b_5683588.html,thoughts on national airborne day,1
1972,1972,https://www.huffingtonpost.com/entry/south-carolina-murder-cab-fare_us_56ddd970e4b0000de40565af,man accused of shooting and burning 2 people after refusing to pay cab fare,0
1973,1973,https://www.huffingtonpost.com/entry/mike-huckabee-campaign-finance_n_7215360.html,mike huckabee jokingly breaks campaign finance law in 2016 announcement,1
1974,1974,https://www.huffingtonpost.com/entry/the-rise-and-fall-of-an-a_b_5674369.html,the rise and fall of an algerian tycoon,0
1975,1975,https://www.huffingtonpost.com/entry/patti-smith-advice_n_6585186.html,patti smith's advice about what really matters in life will give you chills,0
1976,1976,https://www.huffingtonpost.com/entry/this-falls-cant-miss-most-noteworthy-memoirs_us_59aec553e4b0c50640cd6217,"this fall's can't-miss, most noteworthy memoirs",0
1977,1977,https://www.huffingtonpost.com/entry/celeb-als-ice-bucket-chal_n_5724020.html,watch these 50 celebrities totally kill it at the ice bucket challenge,0
1978,1978,https://www.theonion.com/kendrick-lamar-becomes-first-rapper-to-win-pulitzer-pri-1825335121,kendrick lamar becomes first rapper to win pulitzer prize for editorial cartooning,0
1979,1979,https://www.huffingtonpost.com/entry/sexist-jerk-erick-erickson-slams-donald-trump-for-being-sexist_us_55c68260e4b0923c12bd1647,"erick erickson, noted sexist, slams donald trump for being sexist",0
1980,1980,https://www.huffingtonpost.com/entry/8-year-old-spreads-love-in-the-classroom-with-braille-valentines_us_56bce70ae4b08ffac1245fa2,8-year-old spreads love in the classroom with braille valentines,0
1981,1981,https://www.huffingtonpost.com/entry/why-im-choosing-to-move-t_b_6608184.html,why i'm choosing to move to nyc,0
1982,1982,https://www.theonion.com/everyone-at-consumer-electronics-show-forced-to-share-s-1819592028,everyone at consumer electronics show forced to share single surge protector,1
1983,1983,https://www.huffingtonpost.com/entry/jill-jessa-duggar-fox-interview_n_7521552.html,duggar sisters say josh was 'a little too curious about girls',0
1984,1984,https://www.theonion.com/palmolive-attacks-dawn-for-coddling-grease-1819567858,palmolive attacks dawn for coddling grease,0
1985,1985,https://entertainment.theonion.com/blotting-of-ken-olin-from-human-memory-delayed-several-1819564951,blotting of ken olin from human memory delayed several years,1
1986,1986,https://www.theonion.com/report-many-americans-too-willing-to-ask-for-help-1819568540,report: many americans too willing to ask for help,0
1987,1987,https://www.huffingtonpost.com/entry/oliver-north-school-shootings_us_5b018dece4b0a046186d22be,oliver north blames school shootings on ritalin,0
1988,1988,https://entertainment.theonion.com/man-reserving-judgment-on-best-actress-nominees-until-l-1819577345,man reserving judgment on best actress nominees until looking at all 5 pictures,1
1989,1989,https://www.huffingtonpost.comhttp://www.newnownext.com/rebecca-sugar-steven-universe-the-answer/09/2016/,'steven universe' creator rebecca sugar on lgbt stories for kids,0
1990,1990,https://www.theonion.com/unidentified-yowling-animal-in-carrier-apparently-named-1819587180,unidentified yowling animal in carrier apparently named kiwi,1
1991,1991,https://www.huffingtonpost.com/entry/diamonds-are-a-girls-best-friend----and-other-feminist-truths_b_6672530.html,diamonds are a girl's best friend -- and other feminist truths,0
1992,1992,https://www.huffingtonpost.com/entry/queer-eye-unique-challenges-black-gay-men_us_5a8c8969e4b0273053a5796d,'queer eye' emotionally reflects on the unique challenges black gay men face,0
1993,1993,https://local.theonion.com/man-hoping-to-accidentally-see-roommates-girlfriend-nak-1819566043,man hoping to accidentally see roommate's girlfriend naked,1
1994,1994,https://local.theonion.com/alcohol-goes-right-back-to-abuser-every-time-1824287241,alcohol goes right back to abuser every time,1
1995,1995,https://politics.theonion.com/actual-governing-to-resume-1819567606,actual governing to resume,0
1996,1996,https://www.huffingtonpost.com/entry/astronaut-hug_n_5406399.html,these astronauts hugged it out in response to reporter's question about political tension,0
1997,1997,https://www.huffingtonpost.com/entry/affordable-fast-food-that_b_7429716.html,affordable fast food that's good for you? what a concept,0
1998,1998,https://www.huffingtonpost.com/entry/where-have-all-the-children-gone_us_5942b2d7e4b0f15cd5b9bc42,where have all the children gone?,0
1999,1999,https://www.huffingtonpost.com/entry/elderly-man-films-tornado-bearing-down-on-him-in-shocking-video_us_57040e95e4b0daf53af134a8,man films killer tornado bearing down on him in shocking video,1
2000,2000,https://www.theonion.com/nobel-prize-awarded-to-man-who-helped-humans-have-more-1819571810,nobel prize awarded to man who helped humans have more fucking babies,1
2001,2001,https://local.theonion.com/dad-not-going-to-pay-someone-to-fix-marriage-when-he-ca-1819576592,dad not going to pay someone to fix marriage when he can do it himself,1
2002,2002,https://www.huffingtonpost.com/entry/the-year-of-selflove_b_7212862.html,the year of self-love,0
2003,2003,https://www.theonion.com/fda-approves-of-what-new-drug-is-going-for-1819573654,fda approves of what new drug is going for,0
2004,2004,https://www.huffingtonpost.com/entry/badger-castle-scotland_us_5ad559e6e4b0edca2cbd196c,'very angry badger' seizes part of 500-year-old scottish castle,1
2005,2005,https://local.theonion.com/third-grader-clearly-biting-off-more-than-he-can-chew-a-1819579378,third-grader clearly biting off more than he can chew at elementary school book fair,1
2006,2006,https://www.huffingtonpost.comhttp://bigstory.ap.org/article/b183a022831d4748963fc8807c204b08/poll-millennials-more-open-idea-slavery-reparations,poll: millennials more open to idea of slavery reparations,0
2007,2007,https://www.huffingtonpost.com/entry/foreign-fighters-iraq-syria_n_6116440.html,"15,000 foreign fighters have joined extremist groups in iraq and syria. here's why they went",0
2008,2008,https://www.huffingtonpost.com/entry/madonna-compares-donald-trump-nightmare-to-being-dumped-by-an-ex-lover_us_5874f067e4b043ad97e5b20e,madonna compares donald trump 'nightmare' to being dumped by an ex-lover,0
2009,2009,https://entertainment.theonion.com/oprah-winfrey-breaks-record-for-most-appearances-on-the-1826110402,oprah winfrey breaks record for most appearances on the cover of 'o magazine',0
2010,2010,https://www.theonion.com/87-killed-in-violent-kerfuffle-1819569668,87 killed in violent kerfuffle,0
2011,2011,https://local.theonion.com/child-visiting-ellis-island-sees-where-grandparents-onc-1819577776,child visiting ellis island sees where grandparents once toured,1
2012,2012,https://www.huffingtonpost.com/entry/colbert-trump-top-cop-video_us_57ca7fd9e4b0e60d31df5044,stephen colbert teases viewers with spoof interview of donald trump's 'top cop',0
2013,2013,https://www.theonion.com/chuckling-cops-attempt-to-imitate-sound-of-man-being-hi-1819566922,chuckling cops attempt to imitate sound of man being hit by taxi,1
2014,2014,https://local.theonion.com/man-trying-to-get-out-of-executioner-duty-1819576370,man trying to get out of executioner duty,1
2015,2015,https://www.huffingtonpost.com/entry/texas-wont-stop-denying-immigrants-children-birth-certificates-for-now_us_5623ebcbe4b08589ef47d633,texas won't stop denying immigrants' children birth certificates -- for now,0
2016,2016,https://www.theonion.com/sgt-bowe-bergdahl-recaptured-by-taliban-after-wanderin-1819576690,sgt. bowe bergdahl recaptured by taliban after wandering off texas base,1
2017,2017,https://www.huffingtonpost.com/entry/home-genetic-test-false-positives_us_5ac27188e4b04646b6451c42,"home genetic tests may be riddled with errors, and companies aren't keeping track",0
2018,2018,https://www.theonion.com/leg-man-also-an-arms-buff-1819586631,leg man also an arms buff,1
2019,2019,https://www.huffingtonpost.com/entry/mariah-carey-new-years-hot-tea_us_5a49c5eee4b025f99e1c98a3,twitter roasts mariah carey for 'disaster' hot tea moment during new year's performance,0
2020,2020,https://www.huffingtonpost.com/entry/elizabeth-warren-taylor-swift-trump-commencement_us_57389a14e4b08f96c1836911,"elizabeth warren quotes taylor swift, slams trump in commencement speech",0
2021,2021,https://www.huffingtonpost.com/entry/focus-on-one-particular-loophole-in-gops-new-tax-cut_us_59c06735e4b0f96732cbc8ab,focus on one particular loophole in gop's new tax-cut plan,0
2022,2022,https://www.theonion.com/gay-comptroller-tired-of-being-referred-to-as-that-gay-1819587025,gay comptroller tired of being referred to as 'that gay comptroller',0
2023,2023,https://politics.theonion.com/constitution-rapidly-ages-another-100-years-from-stress-1819579917,constitution rapidly ages another 100 years from stress of repeated crises,1
2024,2024,https://www.huffingtonpost.comhttp://www.ibtimes.com/joe-biden-backed-bills-make-it-harder-americans-reduce-their-student-debt-2094664,joe biden backed bills to make it harder for americans to reduce their student debt,0
2025,2025,https://entertainment.theonion.com/once-mighty-super-bowl-commercial-now-sad-pathetic-pri-1819571348,"once mighty super bowl commercial now sad, pathetic 'price is right' commercial",1
2026,2026,https://www.theonion.com/former-president-carter-sole-attendee-at-1997-solar-pow-1819564522,former president carter sole attendee at 1997 solar power summit,1
2027,2027,https://www.huffingtonpost.com/entry/good-stock-farm-a-great-n_b_5973056.html,good stock farm: a great new cooking school,1
2028,2028,https://www.huffingtonpost.com/entry/leave-no-person-with-disabilites_b_14631778.html,leave no person with disabilities behind,1
2029,2029,https://www.huffingtonpost.com/entry/mike-thompson-midterm-election-results_n_5820128.html,rep. mike thompson wins re-election,0
2030,2030,https://www.theonion.com/exasperated-james-holmes-requests-media-stop-calling-hi-1819574751,exasperated james holmes requests media stop calling him 'alleged' colorado shooter,0
2031,2031,https://www.theonion.com/walgreens-to-begin-keeping-most-valuable-employees-behi-1819592105,walgreens to begin keeping most valuable employees behind glass,1
2032,2032,https://www.theonion.com/heaven-slides-to-sixth-place-in-annual-quality-of-after-1820251424,heaven slides to sixth place in annual quality of afterlife rankings,1
2033,2033,https://www.huffingtonpost.com/entry/payday-loans-criminal-charges-new-york_n_5670375.html,new york cracks down on payday lenders,1
